sample_id,sample_name,latitude,longitude,loc_prec,qgis_geom,datum,depth,material,rock_name,protolith,sample_description,density,comments,qap_name,sia_scheme,frost_class1,frost_class2,frost_class3,quartz,feldspar,lithics,facies,texture,p_velocity,density_model,heat_production,heat_production_mass,ref_id,iso_id,comp_id,major_id,trace_id,rgroup_id,age_id,method_id,country_id,age_min,age,age_max,age_sd,time_period_min,time_period,time_period_max,age_method,mg_number,fe_number,mali,asi,maficity,cia,wip,spar,qtzindex,r1,r2,rock_type,rb87_sr86,rb87_sr87,sr87_sr86,nd143_nd144,sm147_nd144,lu176_hf177,hf176_hf177,re187_os186,re187_os188,os187_os188,pb206_pb204,pb207_pb204,pb208_pb204,th232_pb204,th232_u238,u238_pb204,epsilon_hf,epsilon_nd,epsilon_sr,sio2,tio2,al2o3,cr2o3,fe2o3,fe2o3_tot,feo,feo_tot,mgo,cao,mno,nio,k2o,na2o,sro,p2o5,h2o_plus,h2o_minus,h2o_tot,co2,so3,bao,caco3,mgco3,loi,f_ppm,cl_ppm,br_ppm,i_ppm,h_ppm,c_ppm,n_ppm,p_ppm,s_ppm,al_ppm,as_ppm,ag_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,ca_ppm,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_ppm,dy_ppm,er_ppm,eu_ppm,fe_ppm,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,in_ppm,ir_ppm,k_ppm,la_ppm,li_ppm,lu_ppm,mg_ppm,mn_ppm,mo_ppm,na_ppm,nd_ppm,ni_ppm,nb_ppm,os_ppm,pa_ppm,pb_ppm,pd_ppm,pm_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,rh_ppm,ru_ppm,sb_ppm,sc_ppm,se_ppm,si_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_ppm,tl_ppm,tm_ppm,w_ppm,v_ppm,u_ppm,y_ppm,yb_ppm,zn_ppm,zr_ppm,rock_group,rock_origin,rock_facies,country,method,author,title,journal,year,doi,bibtex,data_source
961015,dd-thick,,,,,,,,sandstone,,,,,,,,,,98.83369745,1.047714558,0.118587994,,,5.826793323,2671.676593,0.375263903,0.00014046,350,81475,124563,632261,382296,88,25965,1,94,1000,1250,1500,250,,,,,0.360025974,0.78848415,0.220694882,5.792950428,0.006265058,85.27885621,2.200557167,0.003345436,0.528479715,6.337942014,0.034860825,quartzite,,,,,,,,,,,,,,,,,,,,95.9,0.07,1.54,,0.29,,,,0.07,0.01,0.03,,0.2,0.03,,0.01,,,,,,,,,0.31,,,,,,,,,,,,,,,64,,,,,8.77,5,109,,10,0.35,0,0.08,,5,0.38,,,,0.07,,,,4.56,,0.03,,,,,3.16,17,5,,,5,,,0.83,,8,,,,,0.7,,,0.49,,4,,0.06,,5,,,0.03,,17,0.07,5,0,5,55,sedimentary,clastic,,in,,"Das, K.; Chakraborty, P. P.; Horie, K.; Tsutsumi, Y.; Saha, S. & Balakrishnan, S.","Detrital Zircon U-Pb Geochronology, Nd Isotope Mapping, and Sediment Geochemistry From the Singhora Group, Central India",,2017,10.1016/b978-0-12-803386-9.00015-0,Das_etal2017,
961018,22-Jul,,,,,,,,shale,,,,,,,,,,73.04697151,12.49511477,14.45791372,,,6.641477469,2803.02035,1.491236474,0.000532011,350,81475,295262,365444,582456,88,25965,1,94,1000,1250,1500,250,,,,,0.508226218,0.669882377,-3.172241862,0.790050092,0.183286436,44.13564153,62.59888505,-0.044583337,0.226146495,3.114252599,1.215999276,wacke,,,,,,,,,,,,,,,,,,,,56.38,0.54,12.19,,6.54,,,,2.9,6.38,0.58,,3.55,0.05,,0.04,,,,,,,,,12.5,,,,,,,,,,,,,,,766,,,,,75.64,15,63,0,8,4.38,3,1.13,,15,4.28,,,,0.86,,,,37.04,,0.35,,,,,30.73,30,8,,,10,,,7.66,,166,,,,,11.9,,,5.64,,67,,0.8,,10,,,0.408,,61,1.67,25,2,67,95,sedimentary,clastic,,in,,"Das, K.; Chakraborty, P. P.; Horie, K.; Tsutsumi, Y.; Saha, S. & Balakrishnan, S.","Detrital Zircon U-Pb Geochronology, Nd Isotope Mapping, and Sediment Geochemistry From the Singhora Group, Central India",,2017,10.1016/b978-0-12-803386-9.00015-0,Das_etal2017,
961148,ir03,-11.70717138,31.58680656,,0101000020e610000049d967f438963f40125ef05d126a27c0,,,,siltstone,,,,,,,,,,77.21713756,19.62084217,3.162020273,,,6.278011547,2820.5322,2.998886149,0.001063234,355,81475,61029,419580,654261,88,43320,1,226,,,,,,,,,0.235346093,0.872018745,5.29,3.028168151,0.20188818,75.17481985,50.72747099,0.092236565,0.216451529,2.391729567,0.450520404,shale,,,,,,,,,,,,,,,,,,,,60.5,0.93,18.4,,,12.04,,,1.59,0.1,0.57,,4.96,0.43,,0.11,,,,,,,,,,,,,,,,,,,,,,,,2980,,,,,56.7,13.4,51,256,70,1.09,37.3,7.9,,,1.93,,,,5.07,,,,11,,3.49,,,,,11.7,-14,212,,,19.6,,,121,,25,,,,,16.3,,,42.5,,86,6.1,6.38,,32.7,,,3.43,,113,0.87,1.17,0.49,87,0.53,sedimentary,clastic,,zm,,"Debruyne, David; Wilderode, Jorik Van; Balcaen, Lieve; Vanhaecke, Frank & Muchez, Philippe","Geochemistry and isotopic evolution of the central African Domes, Bangweulu and Irumide regions: Evidence for cryptic Archean sources and a Paleoproterozoic continental arc",Journal of African Earth Sciences,2014,10.1016/j.jafrearsci.2014.06.013,Debryune_etal2014,
961149,ir02,-11.53240694,31.59284614,,0101000020e6100000f925c0c3c4973f40eabb5fa4971027c0,,,,siltstone,,,,,,,,,,82.66840423,17.04173991,0.289855858,,,6.145885529,2788.38783,2.450777223,0.000878923,355,81475,8486,488006,565470,88,43320,1,226,,,,,,,,,0.030938546,0.985004353,3.82,3.955007018,0.123584421,79.81839387,33.63834912,0.058976389,0.2808393,3.216520818,0.356533534,shale,,,,,,,,,,,,,,,,,,,,66.3,0.87,17.6,,,8.76,,,0.12,0.05,0.004,,3.44,0.43,,0.03,,,,,,,,,,,,,,,,,,,,,,,,682,,,,,4.15,8.5,5,179,-12,0.28,13.5,0.9,,,0.3,,,,1.81,,,,-10,,2.11,,,,,0.67,-14,393,,,23.9,,,7.3,,25,,,,,12.7,,,2.92,,63,11.8,1.22,,26.1,,,1.53,,66,1.17,0.46,0.26,-25,0.34,sedimentary,clastic,,zm,,"Debruyne, David; Wilderode, Jorik Van; Balcaen, Lieve; Vanhaecke, Frank & Muchez, Philippe","Geochemistry and isotopic evolution of the central African Domes, Bangweulu and Irumide regions: Evidence for cryptic Archean sources and a Paleoproterozoic continental arc",Journal of African Earth Sciences,2014,10.1016/j.jafrearsci.2014.06.013,Debryune_etal2014,
961151,bg05,-10.91441366,28.80672382,,0101000020e6100000f2f6cf7385ce3c407efbef062ed425c0,,,,siltstone,,,,,,,,,,99.83280716,0.141966686,0.025226154,,,5.804406489,2683.989297,,,355,81475,66181,633461,347466,88,43320,1,226,,,,,,,,,0.24978189,0.862988539,0.04,3.347366983,0.00150045,76.99757109,0.484957383,0.000583111,0.561370977,6.735119033,0.005489231,quartzite,,,,,,,,,,,,,,,,,,,,101.4,0.03,0.2,,,0.07,,,0.01,0.01,-0.001,,0.04,0.01,,0.01,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,7.06,0.09,-2,0.88,,0.38,10.4,1.23,,,0.23,,,,1.81,,,,-10,,0.68,,,,,1.52,-14,27.9,,,2.06,,,13.5,,-18,,,,,,,,5.7,,6,0.87,1.85,,0.8,,,0.83,,,,0.34,0.1,-25,0.09,sedimentary,clastic,,zm,,"Debruyne, David; Wilderode, Jorik Van; Balcaen, Lieve; Vanhaecke, Frank & Muchez, Philippe","Geochemistry and isotopic evolution of the central African Domes, Bangweulu and Irumide regions: Evidence for cryptic Archean sources and a Paleoproterozoic continental arc",Journal of African Earth Sciences,2014,10.1016/j.jafrearsci.2014.06.013,Debryune_etal2014,
961156,bg15,-10.31897709,30.77829757,,0101000020e6100000eed367823ec73e408db0fff650a324c0,,,,siltstone,,,,,,,,,,82.75375002,16.71666542,0.529584557,,,6.152252583,2744.971372,2.371136761,0.000863811,355,81475,22821,494472,579190,88,43320,1,226,,,,,,,,,0.102887819,0.948147288,5.35,3.288249861,0.087100921,76.6804633,46.4066965,0.108615771,0.256015546,3.02700864,0.393539307,shale,,,,,,,,,,,,,,,,,,,,66.9,0.71,19.3,,,5.69,,,0.28,0.01,0.001,,5.24,0.12,,0.06,,,,,,,,,,,,,,,,,,,,,,,,744,,,,,86.8,3.42,-2,199,,0.78,20.4,10.5,,,1.92,,,,3.05,,,,-10,,2.8,,,,,17.9,-14,255,,,19.5,,,152,,25,,,,,12.2,,,61.9,,77,7.8,5.62,,22.4,,,2.23,,71,1.46,0.7,0.36,-25,0.44,sedimentary,clastic,,zm,,"Debruyne, David; Wilderode, Jorik Van; Balcaen, Lieve; Vanhaecke, Frank & Muchez, Philippe","Geochemistry and isotopic evolution of the central African Domes, Bangweulu and Irumide regions: Evidence for cryptic Archean sources and a Paleoproterozoic continental arc",Journal of African Earth Sciences,2014,10.1016/j.jafrearsci.2014.06.013,Debryune_etal2014,
961160,bg17,-10.16109187,31.01862257,,0101000020e61000005d26f072c4043f40cc5840a27a5224c0,,,,claystone,,,,,,,,,,60.97230464,37.66243629,1.365259069,,,6.466879929,3012.824416,3.123726652,0.00103681,355,81475,10012,24193,513260,88,43320,1,226,,,,,,,,,0.038319211,0.981353827,4.63,3.768867215,0.412675448,79.03065959,41.27586006,0.098923563,0.106449185,0.578266702,0.407193221,iron-rich shale,,,,,,,,,,,,,,,,,,,,37.2,0.9,19.2,,,31,,,0.53,0.04,0.01,,4.6,0.07,,0.18,,,,,,,,,,,,,,,,,,,,,,,,450,,,,,15.4,9.38,8,213,265,0.46,17.7,1.71,,,0.49,,,,2.64,,,,-10,,2.21,,,,,2.48,-14,289,,,27.6,,,28.8,,38,,,,,14.4,,,8.4,,15,8.74,2.1,,27.5,,,1.92,,183,2.1,0.63,0.29,31,0.33,sedimentary,clastic,,zm,,"Debruyne, David; Wilderode, Jorik Van; Balcaen, Lieve; Vanhaecke, Frank & Muchez, Philippe","Geochemistry and isotopic evolution of the central African Domes, Bangweulu and Irumide regions: Evidence for cryptic Archean sources and a Paleoproterozoic continental arc",Journal of African Earth Sciences,2014,10.1016/j.jafrearsci.2014.06.013,Debryune_etal2014,
961161,bg14,-10.23506736,30.40036434,,0101000020e61000005a1910477e663e4081c1dfbf5a7824c0,,,,siltstone,,,,,,,,,,82.70761578,16.48947116,0.802913058,,,6.16259657,2693.661674,2.550423271,0.000946824,355,81475,69233,480278,555114,88,43320,1,226,,,,,,,,,0.258352184,0.857552848,6.72,2.781018054,0.053627725,73.55209666,58.40615813,0.139778763,0.220046274,2.698028081,0.422063259,wacke,,,,,,,,,,,,,,,,,,,,65.6,0.64,20.4,,,2.81,,,0.42,0.01,0.004,,6.64,0.09,,0.08,,,,,,,,,,,,,,,,,,,,,,,,623,,,,,114,6.56,-2,436,32,1.09,15.4,10.9,,,1.8,,,,3.53,,,,-10,,1.73,,,,,20.9,-14,183,,,21.2,,,166,,28,,,,,17.5,,,66.9,,104,5.93,7.31,,24.1,,,1.57,,94,1.45,0.61,0.22,-25,0.28,sedimentary,clastic,,zm,,"Debruyne, David; Wilderode, Jorik Van; Balcaen, Lieve; Vanhaecke, Frank & Muchez, Philippe","Geochemistry and isotopic evolution of the central African Domes, Bangweulu and Irumide regions: Evidence for cryptic Archean sources and a Paleoproterozoic continental arc",Journal of African Earth Sciences,2014,10.1016/j.jafrearsci.2014.06.013,Debryune_etal2014,
963234,egy-04-32,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,79.37175073,12.53209375,8.096155518,,,6.366347024,2759.151713,1.458900859,0.00052875,432,81475,273653,486880,514155,88,25519,1,58,596,606,616,10,,,,,0.493248479,0.682994716,1.774294386,1.252171749,0.15299764,55.59841294,56.3615984,-0.105538974,0.23150727,2.917916247,0.719889583,shale,,,,,,,,,,,,,,,,,,,,66.2,0.86,13.9,,6.01,,,,2.51,2.81,0.09,,1.66,2.87,,0.22,,,,,,,,,3.05,,,,,,,,,,,,,,,453,,0.25,,,60.8,15,234,1.42,41,5.47,3.26,1.35,,65,6.07,,,,1.09,,,,27.3,20,0.56,,,0.55,,29.2,69,6.73,,,29,,,7.28,,50,,,,,15,,,5.88,,552,0.61,0.93,,7.64,,,0.48,,135.5,2.98,29,3.1,125,227,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963235,egy-04-31,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,80.55383491,12.43614617,7.010018923,,,6.322656693,2745.410657,1.188384144,0.000432862,432,81475,271872,494475,539406,88,25519,1,58,596,606,616,10,,,,,0.491961856,0.684108191,3.100265633,1.298447462,0.142996781,56.49237076,59.69606798,-0.085162787,0.224151369,2.810512153,0.638387465,wacke,,,,,,,,,,,,,,,,,,,,66.9,0.73,13.9,,5.68,,,,2.36,2.15,0.09,,2.2,2.96,,0.19,,,,,,,,,2.9,,,,,,,,,,,,,,,548,,0.28,,,47.9,15,301,1.6,39,4.52,2.74,1.23,,70,5.1,,,,0.92,,,,22.3,23.4,0.38,,,0.61,,23.7,58,6.04,,,25,,,5.94,,61,,,,,14,,,5.21,,273,0.53,0.74,,5.91,,,0.4,,150.5,2.27,24.6,2.49,248,164,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963236,egy-04-30,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,80.60476204,12.22765184,7.167586127,,,6.323187546,2741.688883,0.988418638,0.000360515,432,81475,301061,496703,534446,88,25519,1,58,596,606,616,10,,,,,0.51210844,0.666437859,2.923562841,1.298124298,0.141848846,56.48625268,58.75534232,-0.096204897,0.228184621,2.866380519,0.643984407,wacke,,,,,,,,,,,,,,,,,,,,67.1,0.67,13.8,,5.44,,,,2.45,2.16,0.14,,1.91,3.08,,0.18,,,,,,,,,3.19,,,,,,,,,,,,,,,526,,0.21,,,43.3,10,242,1.5,44,4.42,2.57,1.14,,67,4.82,,,,0.84,,,,18.8,21.3,0.37,,,0.72,,21.2,71,5.03,,,118,,,5.21,,55,,,,,13,,,4.45,,287,0.44,0.7,,4.53,,,0.38,,119,1.97,22.8,2.36,165,123,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963237,egy-04-29,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,79.18366929,12.46821058,8.34812013,,,6.380581424,2765.414078,1.76762623,0.00063919,432,81475,241281,464851,536524,88,25519,1,58,596,606,616,10,,,,,0.470396414,0.702475502,1.89635812,1.135448948,0.156571181,53.17143963,58.78017373,-0.092260885,0.21690637,2.747494292,0.71779913,wacke,,,,,,,,,,,,,,,,,,,,64.2,0.92,13.1,,6.35,,,,2.42,2.95,0.17,,2.11,2.67,,0.21,,,,,,,,,3.43,,,,,,,,,,,,,,,535,,0.29,,,58,17,401,2.48,43,5.48,3.26,1.33,,69,6.08,,,,1.14,,,,26.8,21.7,0.49,,,0.96,,28.3,72,6.57,,,22,,,7.29,,63,,,,,15,,,5.91,,280,0.59,0.91,,8.63,,,0.48,,174.5,3.73,29.2,3.07,518,260,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963238,egy-04-28,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,82.7538726,11.43470968,5.811417723,,,6.258696703,2726.463858,0.886853583,0.000325276,432,81475,295936,528977,515311,88,25519,1,58,596,606,616,10,,,,,0.508670978,0.669488728,3.569493051,1.32903715,0.125552597,57.06380209,57.30970098,-0.113696217,0.240944672,3.005090421,0.55631684,wacke,,,,,,,,,,,,,,,,,,,,69.9,0.59,13.3,,4.84,,,,2.15,1.59,0.13,,1.45,3.59,,0.15,,,,,,,,,3.37,,,,,,,,,,,,,,,458,,0.22,,,45.5,12,247,1.23,40,4.05,2.41,1.14,,62,4.71,,,,0.8,,,,19.5,21.7,0.35,,,0.72,,21.4,49,4.75,,,49,,,5.16,,39,,,,,12,,,4.63,,228,0.42,0.69,,4.84,,,0.37,,116.5,1.66,21.7,2.31,98,139,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963239,egy-04-27,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,81.47237171,12.30083155,6.226796748,,,6.280188518,2735.973274,0.866306989,0.000316636,432,81475,310929,506792,531652,88,25519,1,58,596,606,616,10,,,,,0.518848278,0.6604123,3.734228799,1.461580814,0.140861283,59.37569897,57.40648513,-0.105844982,0.232843833,2.878417697,0.566310288,shale,,,,,,,,,,,,,,,,,,,,68,0.6,14,,5.36,,,,2.48,1.4,0.19,,1.51,3.5,,0.15,,,,,,,,,3.33,,,,,,,,,,,,,,,514,,0.25,,,39.9,15,339,1.48,41,3.85,2.47,1.02,,69,4.36,,,,0.82,,,,16.8,24.2,0.36,,,0.57,,19,59,4.96,,,28,,,4.57,,45,,,,,13,,,4.48,,227,0.42,0.67,,4.47,,,0.35,,142,1.65,21.7,2.38,101,122,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963240,egy-04-26,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,79.84619011,13.30705816,6.846751725,,,6.309426333,2765.320576,1.565507025,0.000566121,432,81475,281731,483639,480445,88,25519,1,58,596,606,616,10,,,,,0.499065271,0.677935404,2.83406207,1.871344344,0.168206794,65.17310778,49.94688468,-0.052264041,0.255812799,3.074687887,0.595680961,shale,,,,,,,,,,,,,,,,,,,,65.9,0.97,14.5,,6.48,,,,2.77,1.42,0.14,,1.93,2.22,,0.24,,,,,,,,,3.66,,,,,,,,,,,,,,,330,,0.18,,,65.5,13,338,2.07,46,5.92,3.64,1.47,,59,6.59,,,,1.24,,,,30.6,28.3,0.52,,,0.81,,33,84,7.7,,,40,,,8.1,,57,,,,,17,,,6.95,,134,0.71,1.01,,8.92,,,0.53,,170,2.94,32.4,3.36,135,257,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963241,egy-04-25,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,83.10827088,10.41329948,6.478429642,,,6.273027925,2716.980047,0.858954552,0.000316143,432,81475,342014,535317,525005,88,25519,1,58,596,606,616,10,,,,,0.539358495,0.641711567,2.437001595,1.251658881,0.114232286,55.58829943,53.24008916,-0.056015065,0.264995748,3.330765419,0.597285434,wacke,,,,,,,,,,,,,,,,,,,,70.4,0.53,12.3,,4.18,,,,2.1,2.2,0.1,,2.41,2.16,,0.14,,,,,,,,,2.72,,,,,,,,,,,,,,,498,,0.2,,,36.4,12,335,2.34,22,3.91,2.54,1.03,,65,4.17,,,,0.8,,,,14.4,13.6,2.07,,,0.7,,17.2,54,4.1,,,44,,,4.17,,60,,,,,11,,,3.83,,240,0.36,0.63,,3.64,,,0.36,,119.5,1.59,21.9,2.32,114,128,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
963242,egy-04-24,25.98,33.54,,0101000020e610000085eb51b81ec540407b14ae47e1fa3940,,,,greywacke,,,,,,,,,,81.21841807,10.30533002,8.476251911,,,6.367320238,2763.069392,1.27629871,0.000461913,432,81475,203485,516041,472686,88,25519,1,58,596,606,616,10,,,,,0.441527657,0.726219455,-0.390878804,0.919367659,0.134283107,47.89950767,49.6334765,-0.118326165,0.263172724,3.372940863,0.767517226,iron-rich sand,,,,,,,,,,,,,,,,,,,,68.8,0.96,11.2,,5.66,,,,1.92,4.03,0.13,,1.32,2.33,,0.17,,,,,,,,,2.75,,,,,,,,,,,,,,,301,,0.19,,,73.9,13,434,1.15,49,5.03,3.07,1.24,,49,6,,,,1.03,,,,33.2,12.5,0.43,,,0.84,,32.4,66,6.53,,,20,,,8.5,,33,,,,,14,,,6.43,,432,0.59,0.84,,7.14,,,0.46,,182.5,2.52,27.3,2.89,95,161,sedimentary,clastic,,eg,,"El-Rahman, Yasser Abd; Polat, Ali; Fryer, Brian J.; Dilek, Yildrim; El-Sharkawy, Mohamed & Sakran, Shawki","The provenance and tectonic setting of the Neoproterozoic Um Hassa Greywacke Member, Wadi Hammamat area, Egypt: Evidence from petrography and geochemistry",Journal of African Earth Sciences,2010,10.1016/j.jafrearsci.2010.02.010,ElRahman_etal2010,
964431,tod47,24.4,9.75,,0101000020e610000000000000008023406666666666663840,,,,detrital sedimentary rocks,,,,,,,,,,83.02501237,12.19174484,4.783242783,,,6.242476028,2725.008314,1.220226682,0.000447788,473,81475,218089,528158,578893,88,43143,1,121,,,590,,,,,,0.452611465,0.717214387,5.96159899,1.181508996,0.12515554,54.16017069,71.34760169,-0.120813894,0.183007259,2.305971875,0.486894254,wacke,,,,,,,,,,,,,,,,,,,,69.84,0.66,13.93,,,5.44,,,1.93,1.07,0.06,,2.26,4.73,,0.16,,,,,,,,,0.7,,,,,,,,,,,,,,,742,,,,,60.71,,,,,3.76,2.35,1.23,,,4.75,,4.59,,0.77,,,,29.82,,0.33,,,,,27.47,,12.33,,,15.28,,,7.43,,65.91,,,,,,,,5.25,,227.2,0.78,,,8.49,,,,27.08,88.34,1.73,22.47,2.35,,163.7,sedimentary,clastic,,ly,,"Fezaa, Nassima; Li{\'{e}}geois, Jean-Paul; Abdallah, Nachida; Cherfouh, El Hadi; Waele, Bert De; Bruguier, Olivier & Ouabadi, Aziouz","Late Ediacaran geological evolution (575--555Ma) of the Djanet Terrane, Eastern Hoggar, Algeria, evidence for a Murzukian intracontinental episode",Precambrian Research,2010,10.1016/j.precamres.2010.05.011,Fezaa_etal2010,
964432,tod45,24.4,9.75,,0101000020e610000000000000008023406666666666663840,,,,detrital sedimentary rocks,,,,,,,,,,83.51545018,10.89115847,5.593391344,,,6.249433924,2723.833601,1.407381719,0.000516692,473,81475,258742,549814,519850,88,43143,1,121,,,590,,,,,,0.482735273,0.692034347,3.2471526,1.249750941,0.114539707,55.55063533,56.09733725,-0.087578953,0.250093189,3.133467362,0.554693994,wacke,,,,,,,,,,,,,,,,,,,,71.54,0.61,12.85,,,4.67,,,1.87,1.87,0.05,,2.01,3.05,,0.13,,,,,,,,,1.76,,,,,,,,,,,,,,,476,,,,,54.97,,,,,4.34,2.76,1.22,,,5.18,,4.58,,0.89,,,,27.67,,0.4,,,,,26.36,,8.56,,,16.15,,,6.94,,66.29,,,,,,,,5.39,,298,0.55,,,8.28,,,,5.55,88.09,2.58,27.53,2.84,,158.8,sedimentary,clastic,,ly,,"Fezaa, Nassima; Li{\'{e}}geois, Jean-Paul; Abdallah, Nachida; Cherfouh, El Hadi; Waele, Bert De; Bruguier, Olivier & Ouabadi, Aziouz","Late Ediacaran geological evolution (575--555Ma) of the Djanet Terrane, Eastern Hoggar, Algeria, evidence for a Murzukian intracontinental episode",Precambrian Research,2010,10.1016/j.precamres.2010.05.011,Fezaa_etal2010,
964433,tod44,24.4,9.75,,0101000020e610000000000000008023406666666666663840,,,,detrital sedimentary rocks,,,,,,,,,,80.72273433,12.65796498,6.619300696,,,6.315505006,2729.129036,1.085773497,0.000397846,473,81475,294219,499580,578877,88,43143,1,121,,,590,,,,,,0.507514496,0.670511788,4.746715142,1.169103117,0.135439841,53.89799626,70.65198989,-0.106319623,0.182790579,2.348987763,0.608504119,wacke,,,,,,,,,,,,,,,,,,,,67.39,0.63,14.51,,,5.36,,,2.37,1.86,0.06,,2.55,4,,0.13,,,,,,,,,1.19,,,,,,,,,,,,,,,742,,,,,47.41,,,,,3.75,2.24,1.24,,,4.55,,4.12,,0.75,,,,23.74,,0.32,,,,,23.37,,8.77,,,16.37,,,6.16,,74.1,,,,,,,,4.82,,325.6,0.53,,,6.79,,,,7.29,81.09,1.57,23.34,2.26,,147.5,sedimentary,clastic,,ly,,"Fezaa, Nassima; Li{\'{e}}geois, Jean-Paul; Abdallah, Nachida; Cherfouh, El Hadi; Waele, Bert De; Bruguier, Olivier & Ouabadi, Aziouz","Late Ediacaran geological evolution (575--555Ma) of the Djanet Terrane, Eastern Hoggar, Algeria, evidence for a Murzukian intracontinental episode",Precambrian Research,2010,10.1016/j.precamres.2010.05.011,Fezaa_etal2010,
